CustomerKey,City,First Name,Last Name,Full Name,Gender,DateFirstPurchase
27892,Peterborough,Isabella,Foster,Isabella Foster,FEMALE,2023-10-02
27893,Villeneuve-d'Ascq,Clinton,Jiménez,Clinton Jiménez,MALE,2023-09-30
27894,Leeds,Gerald,Sai,Gerald Sai,MALE,2023-10-18
27895,Bobigny,Colin,Pal,Colin Pal,MALE,2023-12-15
27896,Runcorn,Orlando,Torres,Orlando Torres,MALE,2023-10-27
27897,Braunschweig,Robin,Munoz,Robin Munoz,FEMALE,2023-05-25
27898,Saint Germain en Laye,Trinity,Bell,Trinity Bell,FEMALE,2023-12-13
27899,Cergy,Mandy,Xu,Mandy Xu,FEMALE,2023-12-09
27900,Poing,Toni,Prasad,Toni Prasad,FEMALE,2023-05-18
27901,Runcorn,Mariah,Cooper,Mariah Cooper,FEMALE,2023-04-19
27902,Hamburg,Carolyn,Alonso,Carolyn Alonso,FEMALE,2023-07-30
27903,Pantin,Janelle,Suri,Janelle Suri,FEMALE,2023-03-28
27904,Gateshead,Andre,Rana,Andre Rana,MALE,2023-02-24
27905,Warrington,Mario,Black,Mario Black,MALE,2023-06-18
27906,Oxon,Gilbert,Chen,Gilbert Chen,MALE,2023-10-21
27907,Esher-Molesey,Michael,Taylor,Michael Taylor,MALE,2023-10-24
27908,Berlin,Adriana,Sanchez,Adriana Sanchez,FEMALE,2023-05-28
27909,London,Mayra,Randall,Mayra Randall,FEMALE,2023-10-10
27910,Melbourne,Arturo,Zhou,Arturo Zhou,MALE,2023-02-13
27911,Lynnwood,Robert,Moore,Robert Moore,MALE,2024-01-06
27912,Redmond,Caitlin,Ramirez,Caitlin Ramirez,FEMALE,2023-12-19
27913,Beverly Hills,Brittney,Zheng,Brittney Zheng,FEMALE,2023-08-11
27914,Coronado,Jasmine,Foster,Jasmine Foster,FEMALE,2023-04-12
27915,Imperial Beach,Jordan,Green,Jordan Green,FEMALE,2023-10-15
27916,Woodland Hills,Aaron,Carter,Aaron Carter,MALE,2023-12-22
27917,Long Beach,Andrea,Sanders,Andrea Sanders,FEMALE,2021-02-18
27918,Burlingame,Samantha,Ross,Samantha Ross,FEMALE,2021-02-16
27919,Issaquah,Ryan,Lal,Ryan Lal,MALE,2021-02-27
27920,Woodland Hills,Mary,Howard,Mary Howard,FEMALE,2021-02-15
27921,Cliffside,Sydney,Long,Sydney Long,FEMALE,2023-08-19
27922,Bremerton,Isabella,King,Isabella King,FEMALE,2023-10-19
27923,Sulzbach Taunus,Douglas,Arun,Douglas Arun,MALE,2023-10-23
27924,Kiel,Jeffery,He,Jeffery He,MALE,2023-03-29
27925,Gateshead,Adam,Butler,Adam Butler,MALE,2023-11-13
27926,Saint Germain en Laye,Eduardo,Mitchell,Eduardo Mitchell,MALE,2023-03-17
27927,Birmingham,Omar,Zhao,Omar Zhao,MALE,2023-12-24
27928,Maidenhead,Dianne,Slattengren,Dianne Slattengren,FEMALE,2023-08-27
27929,Warrington,Ross,Madan,Ross Madan,MALE,2023-03-23
27930,Berlin,Clarence,Sharma,Clarence Sharma,MALE,2023-04-01
27931,Berlin,Tabitha,Patel,Tabitha Patel,FEMALE,2023-11-22
27932,Essen,Leslie,Diaz,Leslie Diaz,FEMALE,2023-08-09
27933,Saint-Denis,Amber,Evans,Amber Evans,FEMALE,2023-11-20
27934,Les Ulis,Lanna,Slaven,Lanna Slaven,FEMALE,2023-12-13
27935,Colomiers,Johnny,Chander,Johnny Chander,MALE,2023-08-26
27936,Croix,Bruce,Martin,Bruce Martin,MALE,2023-06-17
27937,Hamburg,Kristine,Alvarez,Kristine Alvarez,FEMALE,2023-03-18
27938,London,Ricky,Serrano,Ricky Serrano,MALE,2023-07-12
27939,Oxon,Lawrence,Navarro,Lawrence Navarro,MALE,2023-04-10
27940,London,Ross,Suarez,Ross Suarez,MALE,2023-05-11
27941,Grevenbroich,Margaret,Chen,Margaret Chen,FEMALE,2023-06-24
27942,Courbevoie,Marvin,Diaz,Marvin Diaz,MALE,2023-01-30
27943,Ingolstadt,Sabrina,Alvarez,Sabrina Alvarez,FEMALE,2023-04-19
27944,Kassel,Dalton,Bell,Dalton Bell,MALE,2023-05-28
27945,London,Christine,Andersen,Christine Andersen,FEMALE,2023-04-26
27946,Warrington,Katie,Holt,Katie Holt,FEMALE,2023-11-19
27947,München,Alison,Andersen,Alison Andersen,FEMALE,2023-10-28
27948,München,Cathy,Sloan,Cathy Sloan,MALE,2023-05-30
27949,York,Jason,Russell,Jason Russell,MALE,2023-01-04
27950,Metz,Shannon,Sanz,Shannon Sanz,MALE,2023-11-06
27951,Paris,Roy,Torres,Roy Torres,MALE,2023-12-14
27952,Essen,Roy,Perez,Roy Perez,MALE,2023-06-27
27953,Oxford,Marie,Garcia,Marie Garcia,FEMALE,2023-02-12
27954,Paris,Brenda,Saunders,Brenda Saunders,FEMALE,2023-08-21
27955,Billericay,Ramon,Wu,Ramon Wu,MALE,2023-06-20
27956,Maidenhead,Terrence,Jai,Terrence Jai,MALE,2023-02-21
27957,Oxford,Tabitha,Suri,Tabitha Suri,FEMALE,2023-03-31
27958,Peterborough,Marcus,Clark,Marcus Clark,MALE,2023-12-16
27959,Leipzig,Armando,Ramos,Armando Ramos,MALE,2023-08-01
27960,Paderborn,Randall,Alonso,Randall Alonso,MALE,2023-04-20
27961,Boulogne-sur-Mer,Alejandro,Zheng,Alejandro Zheng,MALE,2023-03-23
27962,Lille,Rebekah,Martin,Rebekah Martin,FEMALE,2023-07-30
27963,Hamburg,Kendra,Dominguez,Kendra Dominguez,FEMALE,2023-12-12
27964,Leeds,Alicia,Shan,Alicia Shan,FEMALE,2023-05-04
27965,Milton Keynes,Meredith,Gomez,Meredith Gomez,FEMALE,2023-03-09
27966,Les Ulis,Jenny,Chen,Jenny Chen,FEMALE,2023-03-24
27967,York,Stefanie,Patel,Stefanie Patel,FEMALE,2023-04-18
27968,St. Leonards,Roger,Xu,Roger Xu,MALE,2023-02-02
27969,Brisbane,Bryant,Patel,Bryant Patel,MALE,2023-11-25
27970,North Ryde,Willie,Andersen,Willie Andersen,MALE,2023-04-04
27971,Goulburn,Jodi,Jai,Jodi Jai,FEMALE,2023-10-30
27972,Port Macquarie,Leonard,Smith,Leonard Smith,MALE,2023-11-23
27973,Seaford,Randall,Serrano,Randall Serrano,MALE,2023-11-24
27974,Gold Coast,Dustin,Shen,Dustin Shen,MALE,2023-11-16
27975,Goulburn,Jay,Gill,Jay Gill,MALE,2023-09-11
27976,Coffs Harbour,Dominique,Gonzalez,Dominique Gonzalez,FEMALE,2023-09-16
27977,Lavender Bay,Jerome,Alonso,Jerome Alonso,MALE,2023-11-09
27978,Milsons Point,Barbara,Luo,Barbara Luo,FEMALE,2023-02-04
27979,Newcastle,Ramon,Zeng,Ramon Zeng,MALE,2023-08-02
27980,Darlinghurst,Crystal,Hu,Crystal Hu,FEMALE,2023-05-16
27981,Melton,Aimee,Hu,Aimee Hu,FEMALE,2023-01-31
27982,Darlinghurst,Cesar,Perez,Cesar Perez,MALE,2023-11-02
27983,Cloverdale,Ruben,Saunders,Ruben Saunders,MALE,2023-10-31
27984,Hawthorne,Rebekah,Ramos,Rebekah Ramos,FEMALE,2023-11-28
27985,Malabar,Michele,Shen,Michele Shen,FEMALE,2023-11-17
27986,Lavender Bay,Henry,Vance,Henry Vance,MALE,2023-12-09
27987,Geelong,Wyatt,Jenkins,Wyatt Jenkins,MALE,2023-12-04
27988,Fremont,Dylan,Ross,Dylan Ross,MALE,2023-10-19
27989,Newport Beach,Joseph,Thomas,Joseph Thomas,MALE,2024-01-07
27990,Novato,Katherine,Thompson,Katherine Thompson,FEMALE,2023-08-14
27991,Oregon City,Natalie,Rivera,Natalie Rivera,FEMALE,2023-09-15
27992,Salem,Dylan,Taylor,Dylan Taylor,MALE,2023-11-19
27993,Santa Cruz,Hunter,Miller,Hunter Miller,MALE,2023-05-05
27994,Beaverton,Jodi,Rai,Jodi Rai,FEMALE,2023-08-23
27995,Berkeley,Carlos,Stewart,Carlos Stewart,MALE,2023-03-02
27996,Mill Valley,Angela,Alexander,Angela Alexander,FEMALE,2023-02-09
27997,Burlingame,Lydia,Malhotra,Lydia Malhotra,FEMALE,2023-11-01
27998,Shawnee,Ethan,Lewis,Ethan Lewis,MALE,2023-09-10
27999,Portland,Nathan,Shan,Nathan Shan,MALE,2023-11-10
28000,Langley,Rebecca,Roberts,Rebecca Roberts,FEMALE,2023-09-07
28001,Burlingame,Sydney,Rodriguez,Sydney Rodriguez,FEMALE,2023-10-13
28002,Bremerton,Christy,Kumar,Christy Kumar,FEMALE,2023-04-01
28003,Lynnwood,Julia,Sanchez,Julia Sanchez,FEMALE,2023-02-20
28004,Marysville,Andrea,Edwards,Andrea Edwards,FEMALE,2023-04-15
28005,Berkeley,Amber,Young,Amber Young,FEMALE,2023-03-27
28006,Long Beach,Seth,Torres,Seth Torres,MALE,2023-06-09
28007,Beverly Hills,Clayton,Ye,Clayton Ye,MALE,2023-08-15
28008,Salem,Jada,Baker,Jada Baker,FEMALE,2023-07-24
28009,La Jolla,Arianna,Washington,Arianna Washington,FEMALE,2023-07-11
28010,Oregon City,Justin,Long,Justin Long,MALE,2023-08-11
28011,Milwaukie,Andrew,Lan,Andrew Lan,MALE,2023-04-24
28012,Lake Oswego,Ian,Stewart,Ian Stewart,MALE,2023-08-23
28013,Port Hammond,James,Miller,James Miller,MALE,2021-08-13
28014,Beverly Hills,Rachel,Robinson,Rachel Robinson,FEMALE,2021-02-04
28015,Kirkland,Christian,Chen,Christian Chen,MALE,2023-05-27
28016,Newport Beach,Cody,Sanders,Cody Sanders,MALE,2023-10-10
28017,Bremerton,Christopher,Martin,Christopher Martin,MALE,2021-02-11
28018,Redwood City,Rachel,Foster,Rachel Foster,FEMALE,2021-01-30
28019,Edmonds,Melissa,Ramirez,Melissa Ramirez,FEMALE,2023-12-21
28020,Everett,Lucas,Griffin,Lucas Griffin,MALE,2023-05-08
28021,Port Hammond,Katherine,Nelson,Katherine Nelson,FEMALE,2023-07-09
28022,Downey,Jason,Lopez,Jason Lopez,MALE,2021-02-15
28023,Corvallis,Andrea,James,Andrea James,FEMALE,2024-01-03
28024,Burlingame,Miguel,Perry,Miguel Perry,MALE,2024-01-17
28025,Vancouver,Mya,Russell,Mya Russell,FEMALE,2024-01-21
28026,Palo Alto,Paige,Ross,Paige Ross,FEMALE,2023-11-27
28027,Victoria,Destiny,Hughes,Destiny Hughes,FEMALE,2023-11-07
28028,Marysville,Elijah,Allen,Elijah Allen,MALE,2023-04-08
28029,Burbank,Seth,Price,Seth Price,MALE,2023-08-24
28030,Beaverton,Jason,Gonzalez,Jason Gonzalez,MALE,2021-02-10
28031,Chula Vista,Kari,Navarro,Kari Navarro,FEMALE,2021-02-07
28032,Glendale,Grace,Coleman,Grace Coleman,FEMALE,2023-02-21
28033,Burlingame,Gavin,Jenkins,Gavin Jenkins,MALE,2023-10-30
28034,Langford,Gabriella,Stewart,Gabriella Stewart,FEMALE,2023-12-04
28035,Newton,Gabriella,Green,Gabriella Green,FEMALE,2023-04-29
28036,Sooke,Jonathan,Gonzales,Jonathan Gonzales,MALE,2021-08-03
28037,Woodburn,Jeremiah,Gonzales,Jeremiah Gonzales,MALE,2023-12-14
28038,Bellflower,Philip,Gomez,Philip Gomez,MALE,2021-02-01
28039,Palo Alto,Xavier,Lee,Xavier Lee,MALE,2021-02-09
28040,Everett,Jack,Mitchell,Jack Mitchell,MALE,2021-02-08
28041,Olympia,Rebecca,Wright,Rebecca Wright,FEMALE,2021-02-27
28042,Concord,Joseph,Brown,Joseph Brown,MALE,2021-02-12
28043,Concord,Gabrielle,Young,Gabrielle Young,FEMALE,2023-04-24
28044,Concord,Jimmy,Navarro,Jimmy Navarro,MALE,2021-02-16
28045,Haney,Zachary,Thomas,Zachary Thomas,MALE,2023-09-07
28046,Langford,Michelle,Reed,Michelle Reed,FEMALE,2023-12-13
28047,Beaverton,Jay,Sanchez,Jay Sanchez,MALE,2021-02-15
28048,Lemon Grove,Samuel,Powell,Samuel Powell,MALE,2023-10-31
28049,Oakland,Xavier,Washington,Xavier Washington,MALE,2023-02-13
28050,Santa Monica,Isaiah,Evans,Isaiah Evans,MALE,2023-10-10
28051,Vancouver,Thomas,Young,Thomas Young,MALE,2021-08-28
28052,Bremerton,Franklin,Li,Franklin Li,MALE,2023-11-04
28053,Beverly Hills,Jared,Howard,Jared Howard,MALE,2023-04-15
28054,Redwood City,Carol,Cox,Carol Cox,FEMALE,2023-03-30
28055,Port Orchard,Brooke,Peterson,Brooke Peterson,FEMALE,2023-06-16
28056,Walla Walla,Alex,Gray,Alex Gray,MALE,2023-11-27
28057,Seattle,Rachel,Anderson,Rachel Anderson,FEMALE,2023-03-25
28058,Burlingame,Jaime,Alvarez,Jaime Alvarez,FEMALE,2023-12-03
28059,Bellflower,Bradley,Shen,Bradley Shen,MALE,2023-07-23
28060,Salem,Blake,Rodriguez,Blake Rodriguez,MALE,2023-08-08
28061,Burlingame,Kyle,Lopez,Kyle Lopez,MALE,2021-02-16
28062,Santa Monica,Xavier,Roberts,Xavier Roberts,MALE,2021-02-27
28063,Santa Cruz,Gabrielle,Turner,Gabrielle Turner,FEMALE,2021-02-09
28064,Beaverton,Tamara,Nath,Tamara Nath,FEMALE,2021-02-23
28065,Beverly Hills,Carrie,Gill,Carrie Gill,FEMALE,2021-02-02
28066,Downey,Justin,Taylor,Justin Taylor,MALE,2021-01-29
28067,Lemon Grove,Olivia,Bennett,Olivia Bennett,FEMALE,2021-02-08
28068,Newport Beach,Amanda,Wood,Amanda Wood,FEMALE,2021-02-06
28069,Sooke,Jacob,Johnson,Jacob Johnson,MALE,2023-11-27
28070,Daly City,Ian,Morris,Ian Morris,MALE,2021-02-11
28071,Berkeley,Trevor,Ross,Trevor Ross,MALE,2021-02-08
28072,Metchosin,Alyssa,Morris,Alyssa Morris,FEMALE,2023-10-29
28073,Port Hammond,Mackenzie,Green,Mackenzie Green,FEMALE,2023-05-24
28074,Vancouver,Justin,Davis,Justin Davis,MALE,2023-10-17
28075,Spokane,Edward,Jones,Edward Jones,MALE,2023-11-23
28076,Redwood City,Logan,Williams,Logan Williams,MALE,2021-02-07
28077,San Gabriel,Sarah,Williams,Sarah Williams,FEMALE,2023-06-04
28078,Lake Oswego,Jack,Young,Jack Young,MALE,2021-02-18
28079,Shawnee,Haley,Phillips,Haley Phillips,FEMALE,2023-11-30
28080,Victoria,Isabella,Peterson,Isabella Peterson,FEMALE,2023-02-28
28081,Portland,Paige,Watson,Paige Watson,FEMALE,2023-12-14
28082,Puyallup,Nathaniel,Peterson,Nathaniel Peterson,MALE,2023-03-02
28083,Bellflower,Kaitlyn,Foster,Kaitlyn Foster,FEMALE,2021-02-12
28084,Berkeley,Cameron,McDonald,Cameron McDonald,MALE,2023-09-06
28085,Marysville,Jeremiah,Evans,Jeremiah Evans,MALE,2023-06-02
28086,Bellflower,Bridget,Anand,Bridget Anand,FEMALE,2023-04-08
28087,Bellflower,Maria,Simmons,Maria Simmons,FEMALE,2023-05-29
28088,Bellflower,Marshall,Lal,Marshall Lal,MALE,2021-03-06
28089,Chula Vista,Xavier,Campbell,Xavier Campbell,MALE,2023-09-12
28090,Fremont,Edward,Walker,Edward Walker,MALE,2023-04-01
28091,Newcastle,Valerie,Liang,Valerie Liang,FEMALE,2023-11-25
28092,Haney,Morgan,Hall,Morgan Hall,FEMALE,2021-08-11
28093,Bellingham,Brad,Kumar,Brad Kumar,MALE,2023-09-20
28094,Lake Oswego,Melanie,Peterson,Melanie Peterson,FEMALE,2023-02-21
28095,Sedro Woolley,Natalie,Bryant,Natalie Bryant,FEMALE,2023-06-27
28096,Berkeley,Alexandra,Stewart,Alexandra Stewart,FEMALE,2021-03-15
28097,Chula Vista,Jennifer,Barnes,Jennifer Barnes,FEMALE,2021-03-09
28098,Sunbury,Roger,Zhu,Roger Zhu,MALE,2023-11-11
28099,Woodland Hills,Jesse,Turner,Jesse Turner,MALE,2021-03-26
28100,Woodland Hills,Kimberly,Gray,Kimberly Gray,FEMALE,2023-08-12
28101,Port Hammond,Timothy,Bell,Timothy Bell,MALE,2023-02-10
28102,North Ryde,Arturo,Deng,Arturo Deng,MALE,2023-12-27
28103,Silverwater,Pedro,Martin,Pedro Martin,MALE,2023-12-12
28104,Coronado,Hannah,Williams,Hannah Williams,FEMALE,2023-11-29
28105,Downey,Hannah,Garcia,Hannah Garcia,FEMALE,2023-09-10
28106,Grossmont,Chloe,Williams,Chloe Williams,FEMALE,2023-04-15
28107,Geelong,Tara,Simpson,Tara Simpson,FEMALE,2023-02-14
28108,Geelong,Roger,Yang,Roger Yang,MALE,2023-03-07
28109,Geelong,Leonard,Tang,Leonard Tang,MALE,2023-03-12
28110,Newcastle,Cassandra,Sai,Cassandra Sai,FEMALE,2023-03-12
28111,Sydney,Jon,Zhang,Jon Zhang,MALE,2023-03-27
28112,Downey,Savannah,Evans,Savannah Evans,FEMALE,2021-03-07
28113,Wollongong,Amanda,Powell,Amanda Powell,FEMALE,2023-04-18
28114,Gold Coast,Jared,Cox,Jared Cox,MALE,2023-02-25
28115,Caloundra,Deanna,Jiménez,Deanna Jiménez,FEMALE,2023-03-09
28116,Hawthorne,Sabrina,Dominguez,Sabrina Dominguez,FEMALE,2023-04-23
28117,Sydney,Craig,Vazquez,Craig Vazquez,MALE,2023-04-08
28118,Brisbane,Briana,Jiménez,Briana Jiménez,FEMALE,2023-12-22
28119,Milsons Point,Curtis,Ma,Curtis Ma,MALE,2023-12-10
28120,St. Leonards,Pedro,Alvarez,Pedro Alvarez,MALE,2023-12-06
28121,Victoria,Julia,Robinson,Julia Robinson,FEMALE,2023-11-06
28122,Redmond,Gabriel,King,Gabriel King,MALE,2023-05-25
28123,Berkeley,Daisy,Ortega,Daisy Ortega,FEMALE,2023-09-28
28124,Daly City,Mackenzie,Kelly,Mackenzie Kelly,FEMALE,2023-11-28
28125,Fremont,Dalton,Jackson,Dalton Jackson,MALE,2023-12-13
28126,Glendale,Anna,Johnson,Anna Johnson,FEMALE,2023-04-09
28127,Santa Cruz,Fernando,Price,Fernando Price,MALE,2023-04-07
28128,El Cajon,Jeremiah,Lee,Jeremiah Lee,MALE,2023-12-01
28129,Sooke,Justin,Griffin,Justin Griffin,MALE,2021-08-13
28130,Langley,Joshua,Taylor,Joshua Taylor,MALE,2021-08-14
28131,Burbank,Todd,Zhu,Todd Zhu,MALE,2021-03-04
28132,Hervey Bay,Clinton,Romero,Clinton Romero,MALE,2023-12-05
28133,Rhodes,Willie,Huang,Willie Huang,MALE,2023-11-30
28134,Lane Cove,Terrance,Rana,Terrance Rana,MALE,2023-12-08
28135,Coffs Harbour,Carla,Madan,Carla Madan,FEMALE,2023-12-02
28136,Darlinghurst,Kelli,Raje,Kelli Raje,FEMALE,2023-01-02
28137,North Sydney,Kristi,Lopez,Kristi Lopez,FEMALE,2023-10-13
28138,South Melbourne,Marvin,Ramos,Marvin Ramos,MALE,2024-01-25
28139,Melbourne,Carrie,Gutierrez,Carrie Gutierrez,FEMALE,2023-09-01
28140,Rockhampton,Gilbert,Kumar,Gilbert Kumar,MALE,2023-12-28
28141,Victoria,Joseph,Robinson,Joseph Robinson,MALE,2023-02-22
28142,Ballard,Willie,Lin,Willie Lin,MALE,2021-03-26
28143,Spokane,Samuel,Gonzalez,Samuel Gonzalez,MALE,2023-03-18
28144,Yakima,Noah,Phillips,Noah Phillips,MALE,2023-07-17
28145,Burbank,Brandon,Jones,Brandon Jones,MALE,2021-03-02
28146,Mill Valley,Gavin,Washington,Gavin Washington,MALE,2023-07-07
28147,Bellflower,Omar,Black,Omar Black,MALE,2021-03-30
28148,Bremerton,Jon,Zhao,Jon Zhao,MALE,2021-03-19
28149,Lakewood,William,Miller,William Miller,MALE,2021-03-16
28150,Lincoln Acres,Connor,Chen,Connor Chen,MALE,2021-03-15
28151,Downey,Katherine,Walker,Katherine Walker,FEMALE,2023-06-28
28152,San Carlos,Ian,Rivera,Ian Rivera,MALE,2021-03-30
28153,Oak Bay,Mackenzie,Torres,Mackenzie Torres,FEMALE,2023-11-03
28154,Long Beach,Katherine,Patterson,Katherine Patterson,FEMALE,2021-03-18
28155,Newport Beach,Taylor,Watson,Taylor Watson,FEMALE,2021-03-23
28156,Santa Cruz,Gabrielle,Hall,Gabrielle Hall,FEMALE,2021-03-01
28157,Newton,Elijah,Edwards,Elijah Edwards,MALE,2023-09-10
28158,Berkeley,Clarence,Luo,Clarence Luo,MALE,2021-03-10
28159,Berkeley,Tamara,Yang,Tamara Yang,FEMALE,2021-03-16
28160,Langford,Melanie,Reed,Melanie Reed,FEMALE,2023-11-26
28161,Newton,Jessica,Perry,Jessica Perry,FEMALE,2021-08-11
28162,Grossmont,Bruce,Ward,Bruce Ward,MALE,2021-03-17
28163,Woodburn,Rachel,Washington,Rachel Washington,FEMALE,2021-03-23
28164,Lakewood,Gabrielle,Coleman,Gabrielle Coleman,FEMALE,2021-03-14
28165,Cliffside,Alexa,Rivera,Alexa Rivera,FEMALE,2021-08-12
28166,Coronado,Cassidy,Coleman,Cassidy Coleman,FEMALE,2021-03-20
28167,Los Angeles,Samuel,Hughes,Samuel Hughes,MALE,2021-03-25
28168,Long Beach,Jacqueline,Ward,Jacqueline Ward,FEMALE,2021-03-04
28169,Victoria,Lucas,Blue,Lucas Blue,MALE,2021-08-14
28170,Glendale,Isabella,Johnson,Isabella Johnson,FEMALE,2021-03-18
28171,Burien,Aidan,Henderson,Aidan Henderson,MALE,2021-03-27
28172,Burbank,Charles,Moore,Charles Moore,MALE,2021-03-03
28173,Cliffside,Timothy,Young,Timothy Young,MALE,2021-08-26
28174,Beaverton,Marco,Subram,Marco Subram,MALE,2024-01-15
28175,Beaverton,Clifford,Subram,Clifford Subram,MALE,2023-02-24
28176,Newton,Natalie,Roberts,Natalie Roberts,FEMALE,2021-08-13
28177,Royal Oak,Cameron,Henderson,Cameron Henderson,MALE,2021-08-22
28178,Victoria,Katherine,James,Katherine James,FEMALE,2021-08-06
28179,Beaverton,Billy,Alvarez,Billy Alvarez,MALE,2021-03-07
28180,Bellingham,Jerry,Chander,Jerry Chander,MALE,2021-03-19
28181,Lebanon,Katherine,Rodriguez,Katherine Rodriguez,FEMALE,2021-03-04
28182,Woodland Hills,Fernando,Turner,Fernando Turner,MALE,2021-03-05
28183,Burbank,Nicole,Howard,Nicole Howard,FEMALE,2021-03-07
28184,Newport Beach,Madison,Russell,Madison Russell,FEMALE,2021-03-22
28185,Burbank,Eric,Alexander,Eric Alexander,MALE,2021-03-06
28186,Beaverton,Jenny,Wagner,Jenny Wagner,FEMALE,2021-03-05
28187,Los Angeles,Aaron,Chen,Aaron Chen,MALE,2023-07-13
28188,Lake Oswego,Kayla,Price,Kayla Price,FEMALE,2023-12-04
28189,N. Vancouver,James,Griffin,James Griffin,MALE,2023-12-21
28190,Redwood City,Kimberly,Cook,Kimberly Cook,FEMALE,2021-03-25
28191,Burien,Mya,Long,Mya Long,FEMALE,2021-03-22
28192,Yakima,Abigail,Sanchez,Abigail Sanchez,FEMALE,2023-10-21
28193,Lemon Grove,Taylor,Davis,Taylor Davis,FEMALE,2021-03-06
28194,Beaverton,Lydia,Garcia,Lydia Garcia,FEMALE,2021-03-27
28195,Burnaby,Kellie,Martin,Kellie Martin,FEMALE,2023-12-05
28196,Salem,Timothy,Cox,Timothy Cox,MALE,2021-04-27
28197,Vancouver,Kayla,Rodriguez,Kayla Rodriguez,FEMALE,2021-08-11
28198,Sooke,Jared,Moyer,Jared Moyer,MALE,2021-08-12
28199,San Francisco,Alyssa,Jones,Alyssa Jones,FEMALE,2021-04-02
28200,Santa Monica,Morgan,Henderson,Morgan Henderson,FEMALE,2021-04-06
28201,Hervey Bay,Tyler,Martinez,Tyler Martinez,MALE,2023-01-19
28202,Bendigo,Maria,King,Maria King,FEMALE,2022-12-30
28203,South Melbourne,Victor,Gomez,Victor Gomez,MALE,2023-01-05
28204,Wollongong,Peter,Xu,Peter Xu,MALE,2022-12-31
28205,East Brisbane,Carolyn,Mehta,Carolyn Mehta,FEMALE,2023-04-26
28206,Port Macquarie,Angelica,Long,Angelica Long,FEMALE,2023-01-24
28207,Seaford,Larry,Moreno,Larry Moreno,MALE,2023-01-05
28208,Perth,Karen,Sun,Karen Sun,FEMALE,2023-02-23
28209,Sunbury,Krista,Carlson,Krista Carlson,FEMALE,2023-04-17
28210,Lavender Bay,Meghan,Alan,Meghan Alan,FEMALE,2023-04-15
28211,Rockhampton,Randall,Suarez,Randall Suarez,MALE,2023-04-11
28212,Cranbourne,Melody,Hernandez,Melody Hernandez,FEMALE,2023-04-19
28213,Melbourne,Jared,Morgan,Jared Morgan,MALE,2023-08-11
28214,Goulburn,Hailey,King,Hailey King,FEMALE,2023-09-30
28215,Warrnambool,Priscilla,Shen,Priscilla Shen,FEMALE,2023-04-04
28216,Silverwater,Adrienne,Ramos,Adrienne Ramos,FEMALE,2023-03-02
28217,Caloundra,Kristy,Carlson,Kristy Carlson,FEMALE,2023-02-25
28218,Malabar,Denise,Arun,Denise Arun,FEMALE,2023-09-08
28219,Lavender Bay,Chad,Goel,Chad Goel,MALE,2023-11-24
28220,Rockhampton,Kelsey,Xu,Kelsey Xu,FEMALE,2023-11-16
28221,San Gabriel,Isabella,Rodriguez,Isabella Rodriguez,FEMALE,2021-04-15
28222,W. Linn,Eduardo,Lewis,Eduardo Lewis,MALE,2021-03-31
28223,Downey,Jessica,Davis,Jessica Davis,FEMALE,2021-04-16
28224,Newport Beach,Spencer,Henderson,Spencer Henderson,MALE,2021-04-15
28225,San Diego,Robert,Ross,Robert Ross,MALE,2023-07-05
28226,Edmonds,Sebastian,Ramirez,Sebastian Ramirez,MALE,2023-02-01
28227,Port Orchard,Caleb,Wang,Caleb Wang,MALE,2023-08-27
28228,Puyallup,Gloria,Reed,Gloria Reed,FEMALE,2023-09-04
28229,Torrance,Samantha,Wilson,Samantha Wilson,FEMALE,2023-08-21
28230,Woodland Hills,Stephanie,Morgan,Stephanie Morgan,FEMALE,2023-05-23
28231,Salem,James,Powell,James Powell,MALE,2023-08-10
28232,Beaverton,Gavin,Russell,Gavin Russell,MALE,2023-07-04
28233,Walla Walla,Patrick,Richardson,Patrick Richardson,MALE,2023-05-16
28234,Bellflower,Jack,Nelson,Jack Nelson,MALE,2021-04-10
28235,Coronado,Cole,Rogers,Cole Rogers,MALE,2023-03-16
28236,Daly City,Isabel,Diaz,Isabel Diaz,FEMALE,2023-07-26
28237,Downey,Hailey,Foster,Hailey Foster,FEMALE,2023-01-29
28238,Fremont,Dalton,Flores,Dalton Flores,MALE,2023-12-29
28239,Victoria,Richard,Ramirez,Richard Ramirez,MALE,2023-03-01
28240,Puyallup,Eduardo,Clark,Eduardo Clark,MALE,2021-04-13
28241,Renton,Charles,King,Charles King,MALE,2023-03-06
28242,Chula Vista,Madison,Butler,Madison Butler,FEMALE,2023-08-13
28243,Lemon Grove,Marcus,Cook,Marcus Cook,MALE,2021-04-07
28244,Torrance,Samantha,Davis,Samantha Davis,FEMALE,2021-04-07
28245,Haney,Gavin,Henderson,Gavin Henderson,MALE,2024-01-02
28246,Corvallis,Alexa,Gray,Alexa Gray,FEMALE,2021-04-12
28247,Lake Oswego,Jonathan,Adams,Jonathan Adams,MALE,2021-04-27
28248,Metchosin,Eric,Scott,Eric Scott,MALE,2023-02-21
28249,Milwaukie,Julia,Carter,Julia Carter,FEMALE,2023-10-14
28250,Bellflower,Tyrone,Dominguez,Tyrone Dominguez,MALE,2021-04-09
28251,Beverly Hills,Joe,Rubio,Joe Rubio,MALE,2023-06-14
28252,Newport Beach,Sydney,Murphy,Sydney Murphy,FEMALE,2023-10-19
